Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
IM1025 ,Quản lý dự án cho kỹ sư,3.0,CC02,60/60,V,CC02, ,, ,60,Thứ 3 ,11 12,B1-206 ,1 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,DT01,63/70,V,DT01,,, ,70,Thứ 4 ,13 14,B10-203 ,1 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L01,70/70,V,L01, ,, ,70,Thứ 4 ,4 5,H1-808 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L02,70/70,V,L02, ,, ,70,Thứ 4 ,8 9,H1-808 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L03,70/70,V,L03, ,, ,70,Thứ 4 ,10 11,H1-305 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L04,70/70,V,L04, ,, ,70,Thứ 5 ,9 10,H1-308 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L05,70/70,V,L05, ,, ,70,Thứ 4 ,2 3,H3-103 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L06,70/70,V,L06,,, ,70,Thứ 6 ,9 10,H6-112 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L07,70/70,V,L07,,, ,70,Thứ 6 ,4 5,H6-109 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L08,70/70,V,L08,,, ,70,Thứ 6 ,7 8,H6-112 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L09,70/70,V,L09,,, ,70,Thứ 6 ,2 3,H6-112 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L10,70/70,V,L10,,, ,70,Thứ 2 ,9 10,H6-212 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L11,70/70,V,L11,,, ,70,Thứ 2 ,7 8,H6-110 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L12,70/70,V,L12,,, ,70,Thứ 3 ,7 8,H6-212 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L13,70/70,V,L13,,, ,70,Thứ 3 ,9 10,H6-206 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L14,70/70,V,L14,Lê Phước Luông ,, ,70,Thứ 5 ,4 5,H6-306 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L15,4/70,V,L15,Nguyễn Thị Đức Nguyên ,, ,70,Thứ 2 ,3 4,H6-506 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L16,17/70,V,L16,Nguyễn Thị Đức Nguyên ,, ,70,Thứ 2 ,5 6,H6-206 ,2 ,,,,,,,,
IM1025 ,Quản lý dự án cho kỹ sư,3.0,L17,70/70,V,L17,Đường Võ Hùng ,, ,70,Thứ 6 ,7 8,H6-109 ,2 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,CC01,20/45,V,CC01, ,, ,45,Thứ 3 ,2 3,C5-501 ,1 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,CC02,45/45,V,CC02, ,, ,45,Thứ 3 ,11 12,B8-302 ,1 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,L01,70/70,V,L01, ,, ,70,Thứ 2 ,4 5,H1-703 ,2 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,L02,70/70,V,L02, ,, ,70,Thứ 2 ,7 8,H6-413 ,2 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,L03,68/70,V,L03,,, ,70,Thứ 2 ,9 10,H3-303 ,2 ,,,,,,,,
IM1027 ,Kinh tế kỹ thuật,3.0,L04,43/70,V,L04,Nguyễn Ngọc Bình Phương ,, ,70,Thứ 2 ,9 10,H3-404 ,2 ,,,,,,,,
IM1029 ,Hệ thống sản xuất,3.0,L01,59/60,V,L01,,, ,60,Thứ 4 ,4 5,H3-302 ,2 ,,,,,,,,
IM2029 ,Thực tập nhận thức,2.0,CC01,72/200,V,CC01, ,, ,200,Thứ 6 ,2 3 4 5 6,,1 ,Thứ 6 ,7 8 9 10 11,,1 ,,,,
IM2029 ,Thực tập nhận thức,2.0,L01,107/200,V,L01, ,, ,200,Thứ 6 ,2 3 4 5 6,,1 ,Thứ 6 ,7 8 9 10 11,,1 ,,,,
IM2029 ,Thực tập nhận thức,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM2031 ,Quản lý sản xuất,3.0,CC01,22/45,V,CC01, ,, ,45,Thứ 3 ,5 6,B10-202 ,1 ,,,,,,,,
IM2031 ,Quản lý sản xuất,3.0,CC02,45/45,V,CC02, ,, ,45,Thứ 4 ,5 6,B10-202 ,1 ,,,,,,,,
IM2031 ,Quản lý sản xuất,3.0,CC03,10/45,V,CC03, ,, ,45,Thứ 5 ,5 6,B10-202 ,1 ,,,,,,,,
IM2031 ,Quản lý sản xuất,3.0,L01,66/80,V,L01, ,, ,80,Thứ 2 ,10 11,H1-304 ,2 ,,,,,,,,
IM2031 ,Quản lý sản xuất,3.0,L02,46/80,V,L02, ,, ,80,Thứ 4 ,8 9,H6-205 ,2 ,,,,,,,,
IM2033 ,Tài chính doanh nghiệp,3.0,CC01,37/45,V,CC01, ,, ,45,Thứ 2 ,5 6,B4-601 ,1 ,,,,,,,,
IM2033 ,Tài chính doanh nghiệp,3.0,CC02,7/45,V,CC02, ,, ,45,Thứ 4 ,5 6,B4-601 ,1 ,,,,,,,,
IM2033 ,Tài chính doanh nghiệp,3.0,CC03,37/45,V,CC03, ,, ,45,Thứ 5 ,5 6,B4-601 ,1 ,,,,,,,,
IM2033 ,Tài chính doanh nghiệp,3.0,L01,80/80,V,L01, ,, ,80,Thứ 3 ,9 10,H2-307 ,2 ,,,,,,,,
IM2033 ,Tài chính doanh nghiệp,3.0,L02,39/80,V,L02, ,, ,80,Thứ 2 ,2 3,H2-404 ,2 ,,,,,,,,
IM2035 ,Phương pháp định lượng,3.0,CC01,24/45,V,CC01, ,, ,45,Thứ 4 ,11 12,B1-201 ,1 ,,,,,,,,
IM2035 ,Phương pháp định lượng,3.0,CC02,44/45,V,CC02, ,, ,45,Thứ 4 ,2 3,A4-205 ,1 ,,,,,,,,
IM2035 ,Phương pháp định lượng,3.0,CC03,13/45,V,CC03, ,, ,45,Thứ 3 ,10 11,B2-201 ,1 ,,,,,,,,
IM2035 ,Phương pháp định lượng,3.0,L01,80/80,V,L01, ,, ,80,Thứ 3 ,4 5,H1-808 ,2 ,,,,,,,,
IM2035 ,Phương pháp định lượng,3.0,L02,31/80,V,L02, ,, ,80,Thứ 4 ,4 5,H3-102 ,2 ,,,,,,,,
IM3001 ,Quảntrị kinhdoanh cho ks,3.0,CC01,44/45,V,CC01, ,, ,45,Thứ 4 ,11 12,C5-302 ,1 ,,,,,,,,
IM3001 ,Quảntrị kinhdoanh cho ks,3.0,DT01,57/60,V,DT01,,, ,60,Thứ 3 ,13 14,B6-303 ,1 ,,,,,,,,
IM3001 ,Quảntrị kinhdoanh cho ks,3.0,L01,69/70,V,L01, ,, ,70,Thứ 4 ,4 5,H3-207 ,2 ,,,,,,,,
IM3001 ,Quảntrị kinhdoanh cho ks,3.0,L02,71/70,V,L02, ,, ,70,Thứ 5 ,11 12,H1-310 ,2 ,,,,,,,,
IM3001 ,Quảntrị kinhdoanh cho ks,3.0,L03,70/70,V,L03,,, ,70,Thứ 4 ,2 3,H6-306 ,2 ,,,,,,,,
IM3021 ,Quản lý chuỗi cung ứng,3.0,L01,70/70,V,L01, ,, ,70,Thứ 4 ,4 5,H6-514 ,2 ,,,,,,,,
IM3029 ,Quản lý công nghệ,3.0,L01,70/70,V,L01,,, ,70,Thứ 4 ,7 8,H2-402 ,2 ,,,,,,,,
IM3041 ,Hệ hỗ trợ q/định & ttkd,3.0,CC01,45/45,V,CC01, ,, ,45,Thứ 2 ,7 8,B10-207 ,1 ,,,,,,,,
IM3041 ,Hệ hỗ trợ q/định & ttkd,3.0,L01,29/60,V,L01, ,, ,60,Thứ 2 ,7 8,H3-104 ,2 ,,,,,,,,
IM3047 ,Giaotiếp trong kinhdoanh,3.0,L01,60/60,V,L01,,, ,60,Thứ 4 ,9 10,H3-101 ,2 ,,,,,,,,
IM3059 ,Quản lý chiến lược,3.0,CC01,45/45,V,CC01, ,, ,45,Thứ 4 ,8 9,B1-206 ,1 ,,,,,,,,
IM3059 ,Quản lý chiến lược,3.0,CC02,31/45,V,CC02, ,, ,45,Thứ 5 ,8 9,B1-206 ,1 ,,,,,,,,
IM3059 ,Quản lý chiến lược,3.0,L01,80/80,V,L01, ,, ,80,Thứ 6 ,4 5,H1-310 ,2 ,,,,,,,,
IM3059 ,Quản lý chiến lược,3.0,L02,3/80,V,L02, ,, ,80,Thứ 6 ,8 9,H3-505 ,2 ,,,,,,,,
IM3061 ,Anh văn trong kinh doanh,3.0,L01,60/60,V,L01,,, ,60,Thứ 4 ,8 9,H1-310 ,2 ,,,,,,,,
IM3063 ,Quản lý chất lượng,3.0,TT01,27/50,V,TT01, ,, ,50,Thứ 5 ,10 11,B9-202 ,1 ,,,,,,,,
IM3069 ,Khởi nghiệp,3.0,CC01,43/45,V,CC01, ,, ,45,Thứ 2 ,7 8,A4-311 ,1 ,,,,,,,,
IM3069 ,Khởi nghiệp,3.0,CC02,44/45,V,CC02, ,, ,45,Thứ 2 ,11 12,B8-302 ,1 ,,,,,,,,
IM3069 ,Khởi nghiệp,3.0,L01,59/60,V,L01, ,, ,60,Thứ 2 ,10 11,H1-305 ,2 ,,,,,,,,
IM3069 ,Khởi nghiệp,3.0,L02,36/60,V,L02, ,, ,60,Thứ 2 ,7 8,H1-403 ,2 ,,,,,,,,
IM3069 ,Khởi nghiệp,3.0,L03,60/60,V,L03, ,, ,60,Thứ 3 ,10 11,H1-302 ,2 ,,,,,,,,
IM3073 ,Điều độ sản xuất,3.0,L01,60/60,V,L01, ,, ,60,Thứ 4 ,7 8,H1-401 ,2 ,,,,,,,,
IM3077 ,Q/lý sx theo Lean&6Sigma,3.0,L01,19/60,V,L01, ,, ,60,Thứ 5 ,2 3,H2-401 ,2 ,,,,,,,,
IM3077 ,Q/lý sx theo Lean&6Sigma,3.0,L02,60/60,V,L02, ,, ,60,Thứ 5 ,7 8,H2-405 ,2 ,,,,,,,,
IM3081 ,Quản trị k/doanh quốc tế,3.0,L01,59/60,V,L01, ,, ,60,Thứ 2 ,7 8,H3-505 ,2 ,,,,,,,,
IM3083 ,Hành vi người tiêu dùng,3.0,CC01,45/45,V,CC01, ,, ,45,Thứ 5 ,9 10,C4-404 ,1 ,,,,,,,,
IM3083 ,Hành vi người tiêu dùng,3.0,L01,59/60,V,L01, ,, ,60,Thứ 5 ,4 5,H1-204 ,2 ,,,,,,,,
IM3091 ,Phân tích &t/k chuỗi c/ứ,3.0,CC01,40/40,V,CC01,,, ,40,Thứ 6 ,4 5,B1-201 ,1 ,,,,,,,,
IM3315 ,Thực tập ngoài trường,3.0,CC01,0/60,V,CC01,,, ,60,,,,1 ,,,,,,,,
IM3315 ,Thực tập ngoài trường,3.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM3315 ,Thực tập ngoài trường,3.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM3323 ,Thực tập tốt nghiệp,3.0,L01,3/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM3323 ,Thực tập tốt nghiệp,3.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM3325 ,Thực tập ngoài trường,2.0,CC01,62/200,V,CC01, ,, ,200,,,,1 ,,,,,,,,
IM3325 ,Thực tập ngoài trường,2.0,L01,99/200,V,L01, ,, ,200,,,,1 ,,,,,,,,
IM3325 ,Thực tập ngoài trường,2.0,T01,4/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4001 ,Phương pháp nc trong kd,3.0,L01,42/60,V,L01,,, ,60,Thứ 6 ,11 12,H3-505 ,2 ,,,,,,,,
IM4003 ,Quản lý dự án,3.0,CC01,42/60,V,CC01,,, ,60,Thứ 5 ,4 5,B4-403 ,1 ,,,,,,,,
IM4007 ,Kế hoạch kinh doanh,3.0,CC01,60/60,V,CC01,,, ,60,Thứ 4 ,2 3,B4-402 ,1 ,,,,,,,,
IM4033 ,Đồ án chuyên ngành,2.0,CC01,5/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
IM4033 ,Đồ án chuyên ngành,2.0,L01,25/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM4033 ,Đồ án chuyên ngành,2.0,T01,4/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4313 ,Luận văn tốt nghiệp (qcn,9.0,CC01,0/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
IM4313 ,Luận văn tốt nghiệp (qcn,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4315 ,Đề cương luận văn tn,0.0,CC01,0/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
IM4315 ,Đề cương luận văn tn,0.0,L01,1/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM4315 ,Đề cương luận văn tn,0.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4317 ,Luận văn tốt nghiệp,9.0,CC01,9/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
IM4317 ,Luận văn tốt nghiệp,9.0,L01,6/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM4317 ,Luận văn tốt nghiệp,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4321 ,Đề cương luận văn tn,0.0,L01,4/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM4321 ,Đề cương luận văn tn,0.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4323 ,Luận văn tốt nghiệp (qkd,9.0,L01,1/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IM4323 ,Luận văn tốt nghiệp (qkd,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IM4327 ,Khóa luận tốt nghiệp,4.0,CC01,59/80,V,CC01, ,, ,80,,,,1 ,,,,,,,,
IM4327 ,Khóa luận tốt nghiệp,4.0,L01,68/80,V,L01, ,, ,80,,,,1 ,,,,,,,,
IM4327 ,Khóa luận tốt nghiệp,4.0,L02,0/80,V,L02, ,, ,80,,,,1 ,,,,,,,,
IM4327 ,Khóa luận tốt nghiệp,4.0,T01,2/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU3021 ,Đồ án 2,1.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU3021 ,Đồ án 2,1.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU3047 ,Đồ án 1,1.0,L01,5/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU3047 ,Đồ án 1,1.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU3315 ,Thực tập ngoài trường,3.0,L01,1/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU3315 ,Thực tập ngoài trường,3.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU3325 ,Thực tập ngoài trường,2.0,L01,67/200,V,L01, ,, ,200,,,,1 ,,,,,,,,
IU3325 ,Thực tập ngoài trường,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU4011 ,Đồ án 3,1.0,L01,6/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU4011 ,Đồ án 3,1.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU4013 ,Đồ án chuyên ngành,2.0,L01,18/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU4013 ,Đồ án chuyên ngành,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU4315 ,Đề cương luận văn tn,0.0,L01,1/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU4315 ,Đề cương luận văn tn,0.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU4317 ,Luận văn tốt nghiệp,9.0,L01,4/500,V,L01,,, ,500,,,,1 ,,,,,,,,
IU4317 ,Luận văn tốt nghiệp,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
IU4327 ,Đồ án tốt nghiệp,4.0,L01,8/80,V,L01, ,, ,80,,,,1 ,,,,,,,,
IU4327 ,Đồ án tốt nghiệp,4.0,L02,0/80,V,L02, ,, ,80,,,,1 ,,,,,,,,
IU4327 ,Đồ án tốt nghiệp,4.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,A01,23/50,V,A01,,, ,50,Thứ 5 ,8 9 10,B10-206 ,1 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,CN01,27/50,V,CN01,,, ,50,Thứ 5 ,10 11 12,B6-301 ,1 ,Thứ 7 ,7 8 9,B10-206 ,1 ,,,,
LA1001 ,Anh văn cơ bản,0.0,L01,42/50,V,L01,,, ,50,Thứ 6 ,8 9 10,H6-110 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L02,27/50,V,L02,,, ,50,Thứ 5 ,2 3 4,H3-402 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L03,40/50,V,L03,,, ,50,Thứ 4 ,8 9 10,H3-503 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L04,31/50,V,L04,,, ,50,Thứ 4 ,2 3 4,H6-214 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L05,21/50,V,L05,,, ,50,Thứ 5 ,8 9 10,H3-402 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L06,23/50,V,L06,,, ,50,Thứ 3 ,8 9 10,H6-112 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L07,22/50,V,L07,,, ,50,Thứ 2 ,2 3 4,H6-414 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L08,19/50,V,L08,,, ,50,Thứ 6 ,2 3 4,H6-110 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L09,15/50,V,L09,,, ,50,Thứ 2 ,8 9 10,H6-313 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L10,12/50,V,L10,,, ,50,Thứ 3 ,2 3 4,H3-402 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L11,15/50,V,L11,,, ,50,Thứ 3 ,2 3 4,H3-405 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L12,9/50,V,L12,,, ,50,Thứ 3 ,8 9 10,H6-210 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L13,12/50,V,L13,,, ,50,Thứ 2 ,2 3 4,H6-415 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L14,13/50,V,L14,,, ,50,Thứ 4 ,2 3 4,H6-210 ,2 ,,,,,,,,
LA1001 ,Anh văn cơ bản,0.0,L15,16/50,V,L15,,, ,50,Thứ 2 ,8 9 10,H6-414 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L01,50/50,V,L01,,, ,50,Thứ 6 ,8 9 10,H3-102 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L02,50/50,V,L02,,, ,50,Thứ 2 ,2 3 4,H6-310 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L03,50/50,V,L03,,, ,50,Thứ 2 ,8 9 10,H6-214 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L04,50/50,V,L04,,, ,50,Thứ 4 ,8 9 10,H6-414 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L05,50/50,V,L05,,, ,50,Thứ 3 ,2 3 4,H3-101 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L06,50/50,V,L06,,, ,50,Thứ 5 ,2 3 4,H3-305 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L07,50/50,V,L07,,, ,50,Thứ 5 ,8 9 10,H3-302 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L08,50/50,V,L08,,, ,50,Thứ 3 ,8 9 10,H3-402 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L09,50/50,V,L09,,, ,50,Thứ 6 ,2 3 4,H3-505 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L10,50/50,V,L10,,, ,50,Thứ 4 ,2 3 4,H6-110 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L11,50/50,V,L11,,, ,50,Thứ 2 ,2 3 4,H6-413 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L12,50/50,V,L12,,, ,50,Thứ 3 ,8 9 10,H3-405 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L13,50/50,V,L13,,, ,50,Thứ 4 ,2 3 4,H6-112 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L14,50/50,V,L14,,, ,50,Thứ 4 ,8 9 10,H3-404 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L15,50/50,V,L15,,, ,50,Thứ 2 ,8 9 10,H6-312 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,L16,50/50,V,L16,,, ,50,Thứ 3 ,2 3 4,H3-305 ,2 ,,,,,,,,
LA1003 ,Anh văn 1,2.0,N1HT,45/50,V,N1HT,,, ,50,Thứ 2 ,2 3 4,B6-301 ,1 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,A01,11/55,V,A01,,, ,55,Thứ 6 ,2 3 4,B6-301 ,1 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L01,55/55,V,L01,,, ,55,Thứ 4 ,8 9 10,H6-411 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L02,55/55,V,L02,,, ,55,Thứ 2 ,2 3 4,H6-213 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L03,55/55,V,L03,,, ,55,Thứ 5 ,2 3 4,H3-101 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L04,53/55,V,L04,,, ,55,Thứ 5 ,8 9 10,H3-101 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L05,54/55,V,L05,,, ,55,Thứ 2 ,8 9 10,H6-206 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L06,55/55,V,L06,,, ,55,Thứ 3 ,2 3 4,H3-207 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L07,55/55,V,L07,,, ,55,Thứ 6 ,2 3 4,H3-402 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L08,55/55,V,L08,,, ,55,Thứ 3 ,8 9 10,H3-305 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L09,54/55,V,L09,,, ,55,Thứ 6 ,8 9 10,H1-801 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L10,55/55,V,L10,,, ,55,Thứ 4 ,2 3 4,H3-405 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L11,42/55,V,L11,,, ,55,Thứ 6 ,2 3 4,H6-312 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L12,55/55,V,L12,,, ,55,Thứ 5 ,2 3 4,H6-213 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L13,54/55,V,L13,,, ,55,Thứ 5 ,8 9 10,H6-213 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L14,41/55,V,L14,,, ,55,Thứ 6 ,8 9 10,H6-212 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L15,55/55,V,L15,,, ,55,Thứ 2 ,2 3 4,H1-306 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L16,52/55,V,L16,,, ,55,Thứ 3 ,8 9 10,H6-310 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L17,52/55,V,L17,,, ,55,Thứ 4 ,2 3 4,H6-310 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L18,49/55,V,L18,,, ,55,Thứ 2 ,8 9 10,H3-304 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L19,54/55,V,L19,,, ,55,Thứ 4 ,8 9 10,H1-103 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,L20,54/55,V,L20,,, ,55,Thứ 3 ,2 3 4,H6-214 ,2 ,,,,,,,,
LA1005 ,Anh văn 2,2.0,N1HT,1/55,V,N1HT,,, ,55,Thứ 2 ,3 4 5,B4-405 ,1 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L01,50/50,V,L01,,, ,50,Thứ 2 ,2 3 4,H6-206 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L02,50/50,V,L02,,, ,50,Thứ 3 ,8 9 10,H3-101 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L03,50/50,V,L03,,, ,50,Thứ 2 ,8 9 10,H6-112 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L04,50/50,V,L04,,, ,50,Thứ 4 ,2 3 4,H3-402 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L05,50/50,V,L05,,, ,50,Thứ 5 ,2 3 4,H3-207 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L06,50/50,V,L06,,, ,50,Thứ 3 ,2 3 4,H3-206 ,2 ,,,,,,,,
LA1007 ,Anh văn 3,2.0,L07,50/50,V,L07,,, ,50,Thứ 4 ,8 9 10,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L01,50/50,V,L01,,, ,50,Thứ 3 ,8 9 10,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L02,50/50,V,L02,,, ,50,Thứ 2 ,2 3 4,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L03,50/50,V,L03,,, ,50,Thứ 3 ,2 3 4,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L04,50/50,V,L04,,, ,50,Thứ 2 ,8 9 10,H3-104 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L05,50/50,V,L05,,, ,50,Thứ 5 ,8 9 10,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L06,50/50,V,L06,,, ,50,Thứ 4 ,2 3 4,H3-101 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L07,49/50,V,L07,,, ,50,Thứ 6 ,2 3 4,H3-103 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L08,49/50,V,L08,,, ,50,Thứ 5 ,2 3 4,H3-206 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L09,50/50,V,L09,,, ,50,Thứ 4 ,8 9 10,H3-102 ,2 ,,,,,,,,
LA1009 ,Anh văn 4,2.0,L10,50/50,V,L10,,, ,50,Thứ 5 ,8 9 10,H3-305 ,2 ,,,,,,,,
